26,8400
27,8400
48,12700
45,19900
33,20700
48,56100
39,11600
30,10200
30,9100
21,9000
30,10400
16,8700
11,6200
40,12200
36,11300
26,9100
43,7800
41,17000
25,12200
28,10200
11,6100
37,12100
11,6100
21,8000
16,5700
22,13700
47,13300
24,8600
18,7800
47,13400
13,6100
19,5100
18,9100
10,12100
43,15700
12,7100
25,9200
10,6400
42,11900
28,13300
41,15800
45,17500
42,12500
48,23000
33,10700
24,7000
28,9300
21,8100
25,12300
22,8900
21,8000
24,8100
42,11100
49,11900
14,5500
22,16300
32,10500
39,12100
46,13000
43,27900
20,8700
21,7500
32,11000
43,12500
41,11100
28,20400
50,13400
27,9000
19,7500
18,20100
36,11300
10,12200
45,9100
50,13200
25,9000
50,15300
17,7500
22,10100
31,10100
21,5400
36,10800
46,13100
32,10400
29,9800
24,14400
47,12600
38,10800
23,11400
11,6300
27,9000
43,30600
17,13500
47,8700
44,14300
50,12900
12,7000
40,10800
27,9200
32,9900
21,12200
49,21600
14,7400
30,6800
12,7100
47,12500
44,20300
42,17500
36,23600
13,7200
44,13000
16,7200
36,11700
18,7200
24,8900
21,7600
46,13700
43,17700
27,9100
44,12100
18,7000
40,11900
29,8700
23,7300
36,10400
26,13200
25,9200
18,7300
36,10100
44,12300
40,7200
22,7400
30,6100
22,8500
22,8300
26,9500
19,8400
23,8600
23,8500
25,8600
15,6700
45,12000
39,10800
41,12900
48,9300
47,12400
28,9900
44,11700
36,9900
20,7200
10,4900
14,5700
42,7600
20,14300
24,12200
20,7400
17,6300
39,10700
27,8600
39,10200
28,6100
40,10800
24,8100
39,16000
10,6400
22,8600
45,11900
10,9400
21,8700
20,7900
12,4600
35,10000
28,15000
37,12200
10,6700
40,11300
48,13500
13,6500
46,8000
22,6000
36,10000
24,9700
24,9000
38,10800
25,8900
23,8500
32,10200
21,7100
41,7300
44,11300
36,6800
14,25100
24,9200
46,13200
46,12300
43,12600
46,13400
24,11100
38,10500
30,35700
46,14100
34,9800
47,12300
38,13800
19,7400
34,10500
18,7600
29,9800
47,19300
27,10900
12,6200
37,10900
46,13000
21,8900
12,6900
37,11000
25,15600
37,8300
18,7400
41,12100
13,6400
38,11600
10,5400
33,9500
39,10800
11,52800
48,13100
38,10800
31,10200
15,5900
15,6400
36,10300
15,6400
20,7200
42,15400
12,11300
35,16500
35,10500
47,21300
33,9500
11,6800
36,10300
15,6800
45,12000
32,17100
36,11400
43,12300
37,10200
18,8000
35,10200
21,5500
21,7200
24,9000
45,12800
32,21100
21,8800
20,7200
11,6200
13,6500
43,12000
14,6200
47,12600
42,7500
48,21300
47,14300
18,7000
39,11500
34,9800
15,7500
18,6600
36,6900
31,9500
40,6700
37,18600
42,12900
44,12200
32,10600
20,7900
17,6300
18,7300
15,7500
43,14600
44,14400
47,21000
49,12400
10,5800
45,13700
22,8400
40,7500
49,12500
33,6700
47,12600
45,16700
47,8400
48,13100
39,7600
48,12400
27,8500
24,7400
17,6700
14,5500
31,9800
15,9400
14,5700
19,6900
11,6500
17,7200
50,13200
44,12100
23,7400
38,11700
29,8500
41,24600
10,5200
10,6000
44,11400
33,10200
47,12100
43,11200
39,10600
31,8600
35,9400
44,35600
31,10300
19,6700
27,9900
48,13700
33,16100
43,12200
41,12300
18,14700
50,12600
38,10800
32,10200
46,13400
42,12800
26,9700
36,13900
34,10000
45,22400
19,8600
39,11600
27,6200
40,12100
25,9100
34,9600
47,11800
39,16100
29,9700
35,10500
37,14000
47,8000
34,7300
44,15600
43,12300
39,11900
38,21100
18,5900
48,12600
39,11800
26,8400
35,11200
23,7600
19,11700
32,10900
40,11300
13,5400
12,6300
49,14300
42,8100
22,8500
27,9000
48,11900
36,11200
40,28200
24,9500
25,8100
38,11300
45,13200
14,6300
49,14200
41,12000
48,12300
15,9800
18,6900
43,11300
16,7900
42,11100
49,13600
24,8700
46,7500
17,7100
31,15800
11,7200
16,7100
28,13100
21,8700
12,6100
14,5800
37,10800
14,5100
49,12500
18,10300
47,14200
34,9400
22,11700
36,11600
17,5600
20,6600
38,11300
47,11600
13,31100
21,12000
27,11500
45,12400
11,6300
27,9400
42,8700
41,10800
40,10400
11,4900
20,26700
17,7800
49,13900
15,6200
47,13300
37,10400
26,9100
35,10200
44,11700
26,8600
20,13300
48,13200
46,13000
38,16300
12,5800
27,9300
23,8300
19,7600
25,8300
31,15000
16,8000
27,8200
50,14200
38,8300
37,11300
13,8100
43,11700
42,12300
50,16400
38,58300
37,14600
31,13700
17,8800
50,35300
32,10800
38,11100
50,12900
36,11400
18,7400
31,10100
12,4600
29,8800
35,18900
20,7300
13,6400
33,7900
49,13000
30,10600
40,12300
21,8100
36,31900
21,33900
24,6700
10,5900
18,7800
20,8000
37,10900
21,6900
32,9400
39,6600
40,10900
13,12200
16,6800
26,5900
12,4900
15,7000
35,11300
26,9100
49,12600
27,9800
47,12500
12,14500
41,14800
29,8800
28,10300
32,10700
30,6500
30,8900
34,14700
26,8600
22,5700
10,8700
35,10600
11,7200
39,11000
33,13200
46,17300
26,11800
17,8800
35,16000
19,9800
47,17000
36,14700
50,17700
27,10100
48,12600
33,38300
32,11100
36,10600
28,8900
14,6700
39,11600
16,7000
25,38900
33,10500
32,25100
13,6400
36,9900
32,10200
13,6600
21,6300
16,6500
32,9000
31,9000
46,11800
21,13900
27,7900
18,7900
15,6100
38,11400
28,9400
40,11600
11,5800
45,12700
35,11300
13,5600
45,14500
40,12000
15,6400
34,10900
38,11900
42,16000
36,10500
26,9100
43,19500
48,13800
43,17500
11,6300
27,9200
44,11600
10,4800
14,6400
20,6600
35,22900
36,14700
14,8300
16,6800
21,10200
45,16600
31,12400
50,188000
14,7000
36,13300
23,9400
17,10200
17,6800
11,5000
42,12000
21,7600
29,8700
18,5200
42,11000
30,9000
30,9100
36,9900
25,7900
41,11200
18,6100
31,16800
33,7700
47,11800
12,5300
22,7600
22,7400
44,11800
26,8500
21,7500
15,6000
31,9000
19,19600
40,16500
32,7800
44,12100
46,12200
36,10100
23,8000
38,10400
43,7300
49,12700
18,6500
13,11600
40,11500
24,7000
34,10200
29,8800
28,8600
10,5600
24,8300
20,6900
25,16900
38,11400
41,11000
43,16600
36,15300
22,10300
43,16800
47,17000
40,15300
27,10400
46,13300
30,12500
43,11300
16,9000
23,8500
47,20600
28,16000
14,6900
13,5700
47,11500
35,11500
23,7700
11,5600
13,5800
19,6900
50,8100
39,39500
12,5700
20,6900
23,7900
27,8900
46,12300
42,11400
12,5400
44,11500
34,9300
13,6300
21,12900
46,13500
48,12600
27,8300
37,10500
35,9700
23,7500
45,7900
39,11200
47,12300
10,12200
27,7300
44,11700
48,12200
47,7700
24,5600
41,6900
17,6500
47,11900
11,5100
27,21600
16,7200
10,5600
38,10900
33,6900
36,10500
20,7600
38,7100
21,7000
20,6900
10,4800
27,39300
19,10700
11,8000
17,9000
47,20700
28,12100
25,8800
46,17200
16,9600
12,13600
21,8900
19,5300
46,11800
17,5500
13,5500
35,6900
32,9200
20,7100
42,13100
50,12600
31,16100
36,10900
14,5700
44,11400
47,12100
19,7100
12,5500
18,5400
11,9000
44,7700
40,10700
10,35700
37,10000
45,7600
27,8100
17,7400
31,9100
40,13700
48,12200
37,9700
50,47400
14,7700
43,7800
26,8200
47,12200
17,6900
37,6900
36,7700
20,5300
45,7300
32,36000
12,6600
21,7300
10,5200
49,13300
37,10300
29,8900
46,12000
31,9100
30,8800
14,5700
46,15600
15,8900
46,16500
11,7500
11,6300
44,8200
17,6500
33,9500
28,8400
49,11900
16,7100
34,10200
15,5200
17,5200
15,6600
13,4900
38,7100
15,6000
13,5200
25,7600
16,9600
25,6600
45,11600
12,4400
50,13100
35,10400
14,6700
38,10400
46,12000
42,11600
27,5700
49,18100
47,13000
17,6500
19,6800
15,5800
10,4600
15,5900
25,8400
39,10900
16,4900
41,249500
17,6200
41,7200
49,12300
10,5200
31,8800
34,9600
38,10400
36,11400
46,12100
27,8800
41,12600
14,12000
41,7900
13,5500
24,8100
16,4700
46,7700
31,6300
34,9700
11,4100
13,5300
28,90700
44,12400
22,7100
40,11000
22,7700
30,8700
39,7200
48,12300
49,8100
35,6300
48,7700
28,15900
14,13000
20,11000
45,19500
34,16100
30,15300
23,11300
35,16300
38,17900
17,11600
32,16600
45,20200
19,11400
27,9000
48,7800
38,10600
39,10300
44,13400
21,6600
24,5500
48,12200
37,10200
20,8000
32,6400
46,17100
38,13200
30,11900
14,10800
21,7900
33,9700
31,8700
16,6100
29,8800
25,8100
50,12800
43,11500
34,9400
49,12800
43,11200
40,11300
15,6300
34,9900
41,7900
13,6000
11,5400
31,9000
13,5300
15,24000
28,26700
21,7100
23,7600
35,9400
37,10200
17,6400
26,8000
30,11400
39,13500
30,9000
46,11700
47,15600
33,9800
41,11100
48,7600
27,8500
43,11100
46,12100
30,8800
19,7400
27,8200
33,9300
42,12400
46,12200
33,10300
20,5900
34,7300
23,8000
44,11700
16,6300
31,8500
29,8600
17,6200
10,11100
44,16900
25,7900
42,11300
29,7000
35,9800
13,6100
27,6000
21,7300
38,10100
13,5400
31,23000
36,14700
17,5700
10,5100
46,12000
24,7900
22,8400
18,6900
36,10100
22,9200
13,5300
39,14000
38,11200
16,5200
23,7800
24,7800
28,8500
17,6900
22,8000
34,9700
24,7600
40,11400
28,9200
34,18600
44,10700
11,5900
44,12800
14,8700
39,10900
48,12600
44,12500
50,13400
49,8200
40,10300
88,25200
55,23200
92,24900
57,15000
74,25700
65,16000
83,29900
73,16800
54,12700
81,70500
68,13800
57,16100
52,14100
98,19900
99,31900
58,43600
97,22100
93,31100
78,18800
98,21700
98,31300
98,20400
70,17900
90,23700
55,14100
98,23400
85,26300
61,18600
80,29900
70,24100
93,22000
66,15400
68,31700
77,25400
92,22000
86,21400
63,21900
90,27600
68,24900
99,27900
80,24900
61,18900
53,34100
94,25700
55,20200
51,21800
89,24500
55,15300
94,30200
63,15600
55,49500
61,17200
84,20500
62,17000
73,19400
83,18300
79,18300
79,19100
62,27000
95,28300
82,19400
66,16400
69,39100
84,22700
79,29400
79,45600
94,21600
74,18200
68,17200
78,118300
51,12500
77,16600
80,20800
96,33600
74,38000
54,14600
57,15400
55,19200
54,40800
74,94200
62,10000
54,12900
69,23500
74,18200
60,14900
98,58700
99,13600
57,21000
93,22500
69,23300
55,13800
82,27200
76,27600
69,20400
73,10900
69,24400
69,11000
80,31500
59,20200
74,13000
74,24400
83,10800
97,90200
60,21100
87,11500
88,20400
94,12400
62,16500
84,55600
57,21500
66,16800
60,20500
85,20100
94,29700
73,22700
60,9900
76,18600
68,16700
69,16700
96,27600
60,19600
55,14500
90,21400
71,17000
88,26200
59,17400
83,15000
57,15000
90,26100
88,20400
52,23300
99,23100
92,29200
79,19500
80,30200
92,22300
60,15800
99,22900
55,21900
51,19500
90,12800
98,22100
58,14400
56,14400
69,22100
59,39400
69,23400
81,18900
69,16500
79,18200
66,20900
80,45400
75,17800
95,21100
92,12400
75,17400
50,18900
70,11800
90,29700
88,20400
89,20200
66,26600
84,19800
97,21900
80,17600
92,12500
59,34200
94,22700
95,21200
86,20000
93,21100
56,19100
80,19500
74,17800
59,14200
80,19000
92,35600
68,16700
97,22200
95,21600
83,19100
53,16800
97,34300
60,16200
96,22300
86,18500
83,19700
66,229000
77,19400
83,19700
82,20800
63,19100
71,22200
59,16500
61,10300
54,15900
68,14100
57,14600
85,28800
90,22300
52,14100
66,16900
54,9000
59,18200
88,23400
56,15400
80,17600
80,16400
72,17300
75,17700
96,23000
56,15800
87,20400
55,14200
83,26400
67,19900
78,34600
64,17500
82,19400
56,15000
63,15800
84,29400
67,22600
72,18000
69,16300
85,16700
100,23300
62,16700
79,18900
55,14400
99,22000
98,16900
85,20500
71,17000
81,18400
63,16100
75,40000
100,23800
71,17400
77,18500
63,15100
78,64300
77,18800
72,17800
89,17300
73,23500
76,28700
89,48500
56,9900
82,20400
88,25800
70,16900
96,297600
75,24000
57,16300
76,18800
98,23500
61,24800
69,19900
90,21000
70,16500
85,19100
80,21100
89,33200
64,20500
71,22800
89,40200
100,23200
95,53500
51,21200
69,17100
94,25600
100,27900
99,50200
53,9400
51,14000
50,12700
86,20400
84,23600
97,13300
56,15000
73,17700
78,11600
77,15400
50,16400
100,22900
95,22300
78,18400
69,26900
86,31000
57,21800
86,12000
62,10000
74,29200
79,12000
64,15900
75,24100
63,15100
96,26000
57,15200
96,22300
52,13700
75,10300
91,20300
74,28400
94,37600
82,43600
78,29600
56,18800
94,30500
99,24700
53,13500
64,17700
78,11200
73,20600
67,16000
55,18700
85,85600
64,16000
89,21700
76,20900
57,14800
100,29700
94,58300
68,25800
57,15600
70,15600
89,27900
66,27300
76,18300
79,19300
55,15800
65,24000
86,60100
94,22500
52,14800
80,17300
68,23600
81,21000
86,28100
79,26200
94,31300
90,29200
64,23600
94,22200
83,20200
82,25500
86,26800
73,59900
60,16000
89,21100
77,10900
54,13400
82,38700
55,15400
97,22300
52,14600
75,17100
57,14700
61,24700
64,16400
87,20700
58,15000
88,19700
67,25500
91,30500
50,13600
76,19700
69,16200
72,10000
71,23800
95,32100
86,28600
56,21600
71,23200
81,50900
54,36500
76,18800
99,20200
75,24800
67,23700
85,15000
70,17500
60,15200
74,37300
69,17600
77,25300
82,19300
52,13600
75,20300
77,22300
80,19600
74,18700
58,17300
98,21600
66,42800
76,18200
57,11200
71,15200
64,15800
93,27900
64,19800
89,21400
80,19300
82,11300
66,9800
71,10600
55,23100
62,16600
63,20400
57,15700
51,12600
81,25500
55,12800
75,11500
73,17000
72,22000
60,15500
55,13300
98,50700
54,14800
73,17800
72,25200
70,9600
95,78900
73,11800
63,15600
80,17600
55,14700
73,38200
95,22700
99,22800
72,22700
67,12300
87,27200
61,74300
98,23600
52,14100
66,15800
92,14300
69,124700
79,12900
70,17000
85,18100
77,18500
77,18100
79,38800
86,20400
92,30800
90,21500
69,17300
78,25800
78,18600
85,17100
81,18600
83,26700
89,21800
65,18400
71,22500
57,15600
87,29800
60,48600
78,28200
96,27100
96,23500
88,20700
73,18500
66,15700
73,22000
73,16300
83,19700
93,29100
82,19800
81,22300
90,21000
58,14700
70,17400
50,16700
52,13000
70,22700
93,22400
97,22000
87,21800
63,15400
60,19700
99,76500
54,15000
86,20300
62,15300
71,17000
50,17200
60,54600
57,15100
82,19400
76,17200
52,13700
56,23600
54,14800
99,23000
87,24900
88,25500
94,27600
68,26700
88,20600
89,12700
91,27200
82,19600
76,15600
58,19200
95,28800
88,28800
67,17100
51,13300
97,36300
76,18600
82,12200
53,13900
95,21200
92,15700
83,11900
97,22800
75,18100
68,23800
92,15800
70,25200
70,19700
98,31500
95,22300
79,25800
67,18200
99,32300
95,21400
100,68500
93,23300
66,14100
53,14400
55,21300
83,19900
64,15900
83,20900
90,21100
67,21300
87,21000
70,17300
74,11100
53,14200
73,31100
57,18000
72,17900
56,16100
97,21700
71,22700
71,25300
99,22900
64,16200
86,19800
78,18500
54,27900
53,28400
100,18300
67,17200
66,15300
63,16200
58,33100
61,48100
73,22100
85,27500
88,21000
69,17100
52,18000
63,16800
80,11700
51,13700
81,18500
90,24800
94,22900
91,21300
74,54400
84,19500
82,26100
62,20500
54,15000
98,22800
89,21100
53,13400
72,40500
87,13600
79,27400
99,23000
93,20600
69,21600
63,16300
81,19400
74,17900
87,22900
57,30000
100,24900
70,17000
66,18000
59,17900
79,27900
74,64300
79,18700
61,15700
76,18800
92,22000
97,48100
52,16500
50,14200
79,17600
54,16400
63,38300
86,22600
52,14700
57,16900
80,18700
82,41100
84,22800
69,18300
85,25300
93,32800
69,17400
50,23600
71,14700
58,21600
58,10700
96,12200
92,45500
60,20600
73,16400
60,9400
91,20100
100,35800
57,14700
80,11600
68,16800
98,18400
55,14100
61,48100
87,29400
59,10500
73,10200
67,9700
76,18100
58,21200
91,13800
50,13000
87,20900
64,22200
73,18400
98,22300
98,33100
66,13100
78,17900
64,15400
93,21300
79,26500
79,14600
98,23100
71,11500
98,19500
63,21800
84,22100
66,276500
75,10800
66,16500
79,18100
81,11900
73,17100
80,22700
95,22700
63,14400
64,16400
92,21200
98,26200
78,47800
68,12600
74,17200
88,20800
52,14700
71,14300
79,22100
56,14500
76,12800
88,20200
62,9800
70,16000
80,29500
53,14900
81,19000
53,25400
74,10600
68,20700
68,23200
85,11800
52,13600
64,24100
73,23000
50,17400
81,29400
89,13300
77,24700
94,22400
98,37400
67,17500
94,22100
83,11600
59,14700
75,25800
93,22200
98,22500
97,21900
91,20600
100,27600
61,22800
64,16600
54,14600
61,46200
69,19400
80,20800
58,14900
50,13700
80,18100
53,49800
50,13900
79,19300
71,19200
59,9200
58,14700
53,31600
66,16100
94,22000
77,18700
66,22400
60,14600
76,123200
96,22700
54,14800
96,21800
70,17100
74,17300
94,30600
71,18800
76,18700
56,16700
67,17100
50,35900
74,19300
100,23500
95,19600
92,21200
85,25000
65,22300
81,19600
91,20900
91,20600
58,19400
96,24900
88,21200
53,14500
98,23000
51,14300
60,19300
78,20200
51,14100
66,15500
92,21200
65,20900
69,20200
68,11800
53,12700
56,18900
91,20300
78,36300
97,22800
98,24000
91,312800
94,26500
71,16600
56,15500
59,21100
59,15400
81,20000
67,15900
74,18000
75,43400
55,19800
73,24000
69,35100
58,20000
59,21400
66,45400
85,31500
52,18200
74,18000
88,20500
51,12400
82,20500
53,20400
95,26900
